Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
4421639;195047655;10060;10060
4426629;195267308;10060;10060
4431619;195489972;10060;10060
4436609;195705441;10060;10060
4441599;195921626;10060;10060
4446589;196140092;10060;10060
4451579;196355880;10060;10060
4456569;196581170;10060;10060
4461559;196795642;10060;10060
4466549;197009701;10060;10060
4471539;197222878;10060;10060
4476529;197435473;10060;10060
4481519;197652167;10058;10058
4486509;197868369;10058;10058
4491499;198082978;10058;10058
4496489;198295812;10058;10058
4501479;198510079;10058;10058
4506469;198724511;10058;10058
4511459;198939905;10058;10058
4516449;199153478;10058;10058
4521439;199365416;10058;10058
4526429;199576803;10058;10058
4531419;199791508;10058;10058
4536409;200005882;10058;10058
4541399;200221494;10058;10058
4546389;200433506;10058;10058
4551379;200648672;10058;10058
4556369;200865749;10058;10058
4561359;201080303;10058;10058
4566349;201297327;10058;10058
4571339;201510318;10058;10058
4576329;201725799;10058;10058
4581319;201940508;10058;10058
4586309;202161268;10058;10058
4591299;202375382;10054;10054
4596289;202590728;10054;10054
4601279;202802555;10054;10054
4606269;203017560;10054;10054
4611259;203233383;10054;10054
4616249;203451040;10054;10054
4621239;203666559;10054;10054
4626229;203879961;10054;10054
4631219;204094749;10054;10054
4636209;204321284;10054;10054
4641199;204533395;10054;10054
4646189;204745382;10054;10054
4651179;204962240;10054;10054
4656169;205177516;10054;10054
4661159;205392573;10054;10054
4666149;205604660;10054;10054
4671139;205819292;10054;10054
4676129;206034042;10054;10054
4681119;206250046;10054;10054
4686109;206465187;10054;10054
4691099;206677963;10054;10054
4696089;206893248;10054;10054
4701079;207106257;10054;10054
4706069;207320619;10054;10054
4711059;207534724;10054;10054
4716049;207745063;10054;10054
4721039;207961554;10054;10054
4726029;208175414;10054;10054
4731019;208390312;10054;10054
4736009;208602202;10054;10054
4740999;208818027;10054;10054
4745989;209031381;10054;10054
4750979;209244413;10054;10054
4755969;209458950;10054;10054
4760959;209673720;10054;10054
4765949;209888909;10054;10054
4770939;210099859;10054;10054
4775929;210315271;10054;10054
4780919;210527176;10054;10054
4785909;210741820;10054;10054
4790899;210957022;10054;10054
4795889;211168660;10054;10054
4800879;211382032;10054;10054
4805869;211602237;10054;10054
4810859;211836410;10054;10054
4815849;212063774;10054;10054
4820839;212285827;10054;10054
4825829;212502024;10054;10054
4830819;212724431;10054;10054
4835809;212952837;10054;10054
4840799;213177484;10054;10054
4845789;213407610;10054;10054
4850779;213623749;10054;10054
4855769;213840182;10054;10054
4860759;214052390;10054;10054
4865749;214270092;10054;10054
4870739;214489945;10049;10049
4875729;214699594;10049;10049
4880719;214911532;10049;10049
4885709;215128185;10049;10049
4890699;215341415;10046;10046
4895689;215553495;10046;10046
4900679;215766719;10046;10046
4905669;215979826;10046;10046
4910659;216196086;10046;10046
4915649;216408289;10046;10046
4920639;216623610;10046;10046
4925629;216840765;10046;10046
4930619;217053364;10046;10046
4935609;217268556;10046;10046
4940599;217484274;10046;10046
4945589;217699923;10046;10046
4950579;217910764;10046;10046
4955569;218125420;10046;10046
4960559;218341094;10046;10046
4965549;218556923;10046;10046
4970539;218767735;10046;10046
4975529;218983640;10046;10046
4980519;219196610;10046;10046
4985509;219422342;10046;10046
4990499;219634572;10046;10046
4995489;219846037;10046;10046
5000479;220057551;10046;10046
5005469;220270748;10046;10046
5010459;220487688;10046;10046
