Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
33666000;10684750;691893;67055
33728000;10704362;676373;67055
33790000;10723721;736313;67055
33852000;10743293;694541;67055
33914000;10762609;705148;67055
33976000;10782226;687143;67055
34038000;10801466;741829;67055
34100000;10821263;682071;67055
34162000;10840640;632751;67055
34224000;10859881;693542;67055
34286000;10879206;700991;67055
34348000;10898450;668366;67055
34410000;10917796;699705;67055
34472000;10937077;686496;67055
34534000;10956439;695620;67055
34596000;10975928;689470;67055
34658000;10995340;673566;67055
34720000;11015088;669438;67055
34782000;11034479;733743;67055
34844000;11054154;742261;67055
34906000;11073697;689935;67055
34968000;11093510;724003;67055
35030000;11112864;699390;67055
35092000;11132044;660425;67055
35154000;11151528;693137;67055
35216000;11170830;741176;67055
35278000;11190532;680671;67055
35340000;11210005;692828;67055
35402000;11229262;731128;67055
35464000;11248608;690996;67055
35526000;11268030;677657;67055
35588000;11288438;654892;67055
35650000;11308081;717503;67055
35712000;11327570;693174;67055
35774000;11347124;664860;67055
35836000;11366514;730585;67055
35898000;11385964;664747;67055
35960000;11405788;694001;67055
36022000;11425095;731396;67055
36084000;11444398;718588;67055
36146000;11463737;686042;67055
36208000;11483619;669273;67055
36270000;11503121;737065;67055
36332000;11522993;663041;67055
36394000;11542590;739163;67055
36456000;11563721;726768;67055
36518000;11583091;665842;67055
36580000;11602876;719153;67055
36642000;11622248;752525;67055
36704000;11642156;696770;67055
36766000;11661981;707325;67055
36828000;11682286;674069;67055
36890000;11701944;722299;67055
36952000;11721529;721865;67055
37014000;11741262;686568;67055
37076000;11761025;699827;67055
37138000;11780720;734992;67055
37200000;11800464;692503;67055
37262000;11820156;664917;67055
37324000;11840011;775896;67055
37386000;11859731;703564;67055
37448000;11879334;706996;67055
37510000;11899313;732673;67055
37572000;11918971;727287;67055
37634000;11938638;680562;67055
37696000;11958700;653039;67055
37758000;11978371;737455;67055
37820000;11998115;748995;67055
37882000;12018188;627340;67055
37944000;12037878;701446;67055
38006000;12057746;721744;67055
38068000;12077573;682002;67055
38130000;12097629;614989;67055
38192000;12117362;717894;67055
38254000;12137037;680983;67055
38316000;12156453;645680;67055
38378000;12176258;648889;67055
38440000;12195669;681631;67055
38502000;12215479;635470;67055
38564000;12235058;700615;67055
38626000;12254683;709163;67055
38688000;12274095;672806;67055
38750000;12293564;674632;67055
38812000;12312976;739707;67055
38874000;12332506;715485;67055
