Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
69960000;41960343;580510;49201
70119000;42056222;563308;49201
70278000;42151582;587183;49201
70437000;42246838;591506;49201
70596000;42341909;584360;49201
70755000;42436707;572992;49201
70914000;42532388;595929;49201
71073000;42627521;575456;49201
71232000;42722707;611519;49201
71391000;42817337;585839;49201
71550000;42913550;573576;49201
71709000;43008344;570679;49201
71868000;43103717;568140;49201
72027000;43199009;603631;49201
72186000;43294963;598000;49201
72345000;43389292;598616;49201
72504000;43483514;577786;49201
72663000;43578103;584236;49201
72822000;43672809;585003;49201
72981000;43767703;604758;49201
73140000;43862488;582012;49201
73299000;43956229;596644;49201
73458000;44051335;592975;49201
73617000;44146552;601258;49201
73776000;44242041;563765;49201
73935000;44337042;612719;49201
74094000;44431527;598455;49201
74253000;44526240;594742;49201
74412000;44621223;611204;49201
74571000;44715734;541505;49201
74730000;44810293;600010;49201
74889000;44905387;604657;49201
75048000;45000642;597180;49201
75207000;45095354;573461;49201
75366000;45190740;596262;49201
75525000;45285547;590234;49201
75684000;45380490;591730;49201
75843000;45475605;587494;49201
76002000;45571194;565262;49201
76161000;45666845;610577;49201
76320000;45762410;578879;49201
76479000;45858566;593454;49201
76638000;45953844;583872;49201
76797000;46048826;605740;49201
76956000;46143290;583186;49201
77115000;46237746;602942;49201
77274000;46332537;606985;49201
77433000;46427871;578369;49201
77592000;46522765;586092;49201
77751000;46617486;581199;49201
77910000;46712437;606004;49201
78069000;46808919;594913;49201
78228000;46903912;588330;49201
78387000;46999261;574715;49201
78546000;47095478;582521;49201
78705000;47190887;572486;49201
78864000;47286348;582993;49201
79023000;47381868;608244;49201
79182000;47477798;601593;49201
79341000;47573227;592664;49201
79500000;47668361;573216;49201
79659000;47764035;583709;49201
79818000;47858683;578013;49201
79977000;47953427;587321;49201
80136000;48049067;589134;49201
80295000;48144009;605965;49201
80454000;48239110;595910;49201
80613000;48334734;578835;49201
80772000;48429943;576199;49201
80931000;48525369;567286;49201
81090000;48620652;596836;49201
81249000;48715441;587538;49201
81408000;48809977;575377;49201
81567000;48904540;641602;49201
81726000;48999888;587386;49201
81885000;49094371;589959;49201
82044000;49189416;587693;49201
82203000;49284178;584056;49201
82362000;49379081;580483;49201
82521000;49473704;614308;49201
82680000;49568324;567865;49201
82839000;49663274;567106;49201
82998000;49758514;596266;49201
83157000;49853045;574798;49201
83316000;49948575;566452;49201
83475000;50044640;582453;49201
83634000;50139889;620790;49201
83793000;50235393;587195;49201
83952000;50330888;592288;49201
84111000;50427016;599876;49201
84270000;50522343;585089;49201
84429000;50617389;611371;49201
84588000;50712371;595204;49201
84747000;50806570;585960;49201
84906000;50902971;581992;49201
85065000;50999520;582922;49201
85224000;51096030;595771;49201
85383000;51191395;601810;49201
