Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
4004000;574250;6316;3556
4011000;575240;6540;3556
4018000;576231;6795;3556
4025000;577226;7056;3556
4032000;578214;8300;3556
4039000;579201;6673;3556
4046000;580193;6977;3556
4053000;581178;7215;3556
4060000;582173;7611;3556
4067000;583165;6065;3556
4074000;584163;6688;3556
4081000;585149;5548;3556
4088000;586138;6639;3556
4095000;587150;7647;3556
4102000;588136;5769;3556
4109000;589124;6822;3556
4116000;590109;5968;3556
4123000;591094;8190;3556
4130000;592077;6915;3556
4137000;593063;6456;3556
4144000;594049;7215;3556
4151000;595042;6440;3556
4158000;596033;7766;3556
4165000;597023;7774;3556
4172000;598019;6113;3556
4179000;599008;6526;3556
4186000;599996;6998;3556
4193000;600985;6757;3556
4200000;601966;6662;3556
4207000;602986;8487;3556
4214000;603974;8260;3556
4221000;604970;6184;3556
4228000;605957;7006;3556
4235000;606949;7389;3556
4242000;607938;6557;3556
4249000;609048;6535;3556
4256000;610036;6940;3556
4263000;611028;5642;3556
4270000;612029;6903;3556
4277000;613020;7339;3556
4284000;614011;7035;3556
4291000;614998;6881;3556
4298000;615979;6260;3556
4305000;616971;6485;3556
4312000;617960;6655;3556
4319000;618997;6566;3556
4326000;619980;6523;3556
4333000;620971;6525;3556
4340000;621962;7054;3556
4347000;622944;7809;3556
4354000;623934;7289;3556
4361000;624926;7106;3556
4368000;625922;6744;3556
4375000;626913;6352;3556
4382000;627905;5721;3556
4389000;628895;6427;3556
4396000;629889;6495;3556
4403000;630878;6329;3556
4410000;631869;6983;3556
4417000;632862;8011;3556
4424000;633838;7959;3556
4431000;635052;6402;3556
4438000;636051;5975;3556
4445000;637042;6079;3556
4452000;638034;6452;3556
4459000;639023;6488;3556
4466000;640033;6595;3556
4473000;641022;7776;3556
4480000;642018;7752;3556
4487000;643010;5875;3556
4494000;643998;8258;3556
4501000;645011;6703;3556
4508000;646004;5519;3556
4515000;646996;7047;3556
4522000;647980;5645;3556
4529000;648978;5701;3556
4536000;649982;6927;3556
4543000;650972;7132;3556
4550000;651964;6338;3556
4557000;652953;6612;3556
4564000;653944;7070;3556
4571000;654927;7234;3556
4578000;655912;7928;3556
4585000;656902;5297;3556
4592000;657892;6376;3556
4599000;658884;7054;3556
4606000;659873;6724;3556
4613000;660872;6461;3556
4620000;661892;6904;3556
4627000;662881;6889;3556
4634000;663872;6400;3556
4641000;664865;6563;3556
4648000;665854;7527;3556
4655000;666850;6789;3556
4662000;667848;5726;3556
4669000;668843;5237;3556
4676000;669831;6446;3556
4683000;670820;7211;3556
4690000;671814;6191;3556
4697000;672800;6140;3556
4704000;673793;5453;3556
4711000;674789;7495;3556
4718000;675780;8055;3556
4725000;676829;7530;3556
4732000;677823;7586;3556
4739000;678803;6245;3556
4746000;679786;5885;3556
4753000;680765;7089;3556
4760000;681758;7646;3556
4767000;682737;6311;3556
4774000;683752;8161;3556
4781000;684762;5026;3556
4788000;685747;6636;3556
4795000;686735;6162;3556
4802000;687718;6473;3556
4809000;688713;6860;3556
4816000;689703;7292;3556
4823000;690688;6632;3556
4830000;691674;5773;3556
4837000;692690;6869;3556
4844000;693674;6079;3556
4851000;694665;6994;3556
4858000;695663;6544;3556
4865000;696650;5702;3556
4872000;697639;6583;3556
4879000;698629;6474;3556
4886000;699616;6625;3556
4893000;700594;8176;3556
4900000;701577;6386;3556
4907000;702575;8236;3556
4914000;703564;7519;3556
4921000;704556;5889;3556
4928000;705546;6390;3556
4935000;706535;5981;3556
4942000;707528;6304;3556
4949000;708572;7557;3556
4956000;709580;5375;3556
4963000;710564;6515;3556
4970000;711550;6425;3556
4977000;712540;6781;3556
4984000;713530;6810;3556
4991000;714520;6186;3556
4998000;715509;5839;3556
5005000;716508;6990;3556
5012000;717496;7255;3556
5019000;718485;5389;3556
5026000;719474;7341;3556
5033000;720458;6522;3556
5040000;721466;5950;3556
5047000;722479;5970;3556
5054000;723477;7670;3556
